Tag	Timestamp	Timestamp.loc	date	day	rhour	x	y	ClosestRoost
41	23-1-2013 16:00	23-1-2013 15:00	23-1-2013	22	15	365026.1	2197420	1
41	23-1-2013 16:30	23-1-2013 15:30	23-1-2013	22	15.5	365123.8	2197247	1
41	23-1-2013 17:00	23-1-2013 16:00	23-1-2013	22	16	365111.4	2197255	1
41	23-1-2013 17:30	23-1-2013 16:30	23-1-2013	22	16.5	365109.7	2197258	1
41	23-1-2013 18:00	23-1-2013 17:00	23-1-2013	22	17	365059	2197237	1
41	23-1-2013 18:30	23-1-2013 17:30	23-1-2013	22	17.5	365227.5	2197183	1
41	23-1-2013 19:00	23-1-2013 18:00	23-1-2013	22	18	365237.9	2197044	1
41	23-1-2013 19:30	23-1-2013 18:30	23-1-2013	22	18.5	364921.8	2197246	1
41	23-1-2013 20:00	23-1-2013 19:00	23-1-2013	22	19	365132.5	2197229	1
41	23-1-2013 20:30	23-1-2013 19:30	23-1-2013	22	19.5	365104.1	2197249	1
41	23-1-2013 21:00	23-1-2013 20:00	23-1-2013	22	20	365020.3	2197216	1
41	23-1-2013 21:30	23-1-2013 20:30	23-1-2013	22	20.5	364700.7	2197165	1
41	23-1-2013 22:00	23-1-2013 21:00	23-1-2013	22	21	364596.5	2197289	1
41	23-1-2013 22:30	23-1-2013 21:30	23-1-2013	22	21.5	364573.4	2197630	1
41	23-1-2013 23:00	23-1-2013 22:00	23-1-2013	22	22	364578.5	2197669	1
41	23-1-2013 23:30	23-1-2013 22:30	23-1-2013	22	22.5	364572.6	2197672	1
41	24-1-2013 00:00	23-1-2013 23:00	23-1-2013	22	23	364481.8	2197658	1
41	24-1-2013 00:00	23-1-2013 23:00	23-1-2013	21	23	364416.9	2197693	1
41	24-1-2013 00:30	23-1-2013 23:30	23-1-2013	21	23.5	364404.8	2197705	1
41	24-1-2013 01:00	24-1-2013 00:00	24-1-2013	21	0	364401.6	2197711	1
41	24-1-2013 01:30	24-1-2013 00:30	24-1-2013	21	0.5	364369.8	2197691	1
41	24-1-2013 02:00	24-1-2013 01:00	24-1-2013	21	1	364311.2	2197627	1
41	24-1-2013 02:30	24-1-2013 01:30	24-1-2013	21	1.5	364310	2197624	1
41	24-1-2013 03:00	24-1-2013 02:00	24-1-2013	21	2	364306.2	2197610	1
41	24-1-2013 03:30	24-1-2013 02:30	24-1-2013	21	2.5	363994.3	2197443	1
41	24-1-2013 04:00	24-1-2013 03:00	24-1-2013	21	3	363845.7	2197428	1
41	24-1-2013 04:30	24-1-2013 03:30	24-1-2013	21	3.5	363842.8	2197316	1
41	24-1-2013 05:00	24-1-2013 04:00	24-1-2013	21	4	363786.5	2197353	1
41	24-1-2013 05:30	24-1-2013 04:30	24-1-2013	21	4.5	363777.5	2197385	1
41	24-1-2013 06:00	24-1-2013 05:00	24-1-2013	21	5	363671.3	2197591	1
41	24-1-2013 06:30	24-1-2013 05:30	24-1-2013	21	5.5	363651.7	2197587	1
41	24-1-2013 07:00	24-1-2013 06:00	24-1-2013	21	6	363798.7	2197622	1
41	24-1-2013 07:30	24-1-2013 06:30	24-1-2013	21	6.5	363810.5	2197669	1
41	24-1-2013 08:00	24-1-2013 07:00	24-1-2013	21	7	363835.6	2197294	1
41	24-1-2013 08:30	24-1-2013 07:30	24-1-2013	21	7.5	363872.6	2197265	1
41	24-1-2013 09:00	24-1-2013 08:00	24-1-2013	21	8	363861	2197417	1
41	24-1-2013 09:30	24-1-2013 08:30	24-1-2013	21	8.5	363629.8	2197540	1
41	24-1-2013 10:00	24-1-2013 09:00	24-1-2013	21	9	363629.5	2197596	1
41	24-1-2013 10:30	24-1-2013 09:30	24-1-2013	21	9.5	363635.6	2197613	1
41	24-1-2013 11:00	24-1-2013 10:00	24-1-2013	21	10	363696	2197527	1
41	24-1-2013 11:30	24-1-2013 10:30	24-1-2013	21	10.5	363996.4	2197514	1
41	24-1-2013 12:00	24-1-2013 11:00	24-1-2013	21	11	364077.2	2197588	1
41	24-1-2013 12:30	24-1-2013 11:30	24-1-2013	21	11.5	364065.1	2197608	1
41	24-1-2013 13:00	24-1-2013 12:00	24-1-2013	21	12	363987.9	2197682	1
41	24-1-2013 13:30	24-1-2013 12:30	24-1-2013	21	12.5	364003.5	2197664	1
41	24-1-2013 14:00	24-1-2013 13:00	24-1-2013	21	13	364001.7	2197669	1
41	24-1-2013 14:30	24-1-2013 13:30	24-1-2013	21	13.5	364126.5	2197516	1
41	24-1-2013 15:00	24-1-2013 14:00	24-1-2013	21	14	364024.3	2197517	1
41	24-1-2013 15:30	24-1-2013 14:30	24-1-2013	21	14.5	363981.5	2197487	1
41	24-1-2013 16:00	24-1-2013 15:00	24-1-2013	21	15	363797.9	2197434	1
41	24-1-2013 16:30	24-1-2013 15:30	24-1-2013	21	15.5	363797.5	2197445	1
41	24-1-2013 17:00	24-1-2013 16:00	24-1-2013	21	16	363776	2197464	1
41	24-1-2013 17:30	24-1-2013 16:30	24-1-2013	21	16.5	363763.3	2197409	1
41	24-1-2013 18:00	24-1-2013 17:00	24-1-2013	21	17	364404.5	2196929	1
41	24-1-2013 18:30	24-1-2013 17:30	24-1-2013	21	17.5	365209.7	2197117	1
41	24-1-2013 19:00	24-1-2013 18:00	24-1-2013	21	18	365093.7	2197227	1
41	24-1-2013 19:30	24-1-2013 18:30	24-1-2013	21	18.5	364837	2197627	1
41	24-1-2013 20:00	24-1-2013 19:00	24-1-2013	21	19	365089.1	2197629	1
41	24-1-2013 20:30	24-1-2013 19:30	24-1-2013	21	19.5	365132.4	2197695	1
41	24-1-2013 21:00	24-1-2013 20:00	24-1-2013	21	20	365136	2197624	1
41	24-1-2013 21:30	24-1-2013 20:30	24-1-2013	21	20.5	365087	2197551	1
41	24-1-2013 22:00	24-1-2013 21:00	24-1-2013	21	21	364987.5	2197464	1
41	24-1-2013 22:30	24-1-2013 21:30	24-1-2013	21	21.5	364879.2	2197525	1
41	24-1-2013 23:00	24-1-2013 22:00	24-1-2013	21	22	364542.3	2197579	1
41	24-1-2013 23:30	24-1-2013 22:30	24-1-2013	21	22.5	364518.3	2197627	1
41	25-1-2013 00:00	24-1-2013 23:00	24-1-2013	21	23	364512.2	2197633	1
41	25-1-2013 00:00	24-1-2013 23:00	24-1-2013	20	23	364511.4	2197652	1
41	25-1-2013 00:30	24-1-2013 23:30	24-1-2013	20	23.5	364371	2197709	1
41	25-1-2013 01:00	25-1-2013 00:00	25-1-2013	20	0	364374.7	2197732	1
41	25-1-2013 01:30	25-1-2013 00:30	25-1-2013	20	0.5	364371.2	2197732	1
41	25-1-2013 02:00	25-1-2013 01:00	25-1-2013	20	1	364356.4	2197737	1
41	25-1-2013 02:30	25-1-2013 01:30	25-1-2013	20	1.5	364386.6	2197719	1
41	25-1-2013 03:00	25-1-2013 02:00	25-1-2013	20	2	364459.6	2197676	1
41	25-1-2013 03:30	25-1-2013 02:30	25-1-2013	20	2.5	364464.2	2197671	1
41	25-1-2013 04:00	25-1-2013 03:00	25-1-2013	20	3	364444.7	2197642	1
41	25-1-2013 04:30	25-1-2013 03:30	25-1-2013	20	3.5	363801.4	2197461	1
41	25-1-2013 05:00	25-1-2013 04:00	25-1-2013	20	4	363764.1	2197539	1
41	25-1-2013 05:30	25-1-2013 04:30	25-1-2013	20	4.5	363843.2	2197280	1
41	25-1-2013 06:00	25-1-2013 05:00	25-1-2013	20	5	363865.5	2197275	1
41	25-1-2013 06:30	25-1-2013 05:30	25-1-2013	20	5.5	363867.2	2197250	1
41	25-1-2013 07:00	25-1-2013 06:00	25-1-2013	20	6	363864.2	2197239	1
41	25-1-2013 07:30	25-1-2013 06:30	25-1-2013	20	6.5	363864.2	2197244	1
41	25-1-2013 08:00	25-1-2013 07:00	25-1-2013	20	7	363873.4	2197261	1
41	25-1-2013 08:30	25-1-2013 07:30	25-1-2013	20	7.5	363875.3	2197252	1
41	25-1-2013 09:00	25-1-2013 08:00	25-1-2013	20	8	363889.1	2197448	1
41	25-1-2013 09:30	25-1-2013 08:30	25-1-2013	20	8.5	363905.1	2197437	1
41	25-1-2013 10:00	25-1-2013 09:00	25-1-2013	20	9	363850.8	2197427	1
41	25-1-2013 10:30	25-1-2013 09:30	25-1-2013	20	9.5	363673.5	2197743	1
41	25-1-2013 11:00	25-1-2013 10:00	25-1-2013	20	10	363950.2	2198091	1
41	25-1-2013 11:30	25-1-2013 10:30	25-1-2013	20	10.5	363973.6	2198042	1
41	25-1-2013 12:00	25-1-2013 11:00	25-1-2013	20	11	364052.3	2197971	1
41	25-1-2013 12:30	25-1-2013 11:30	25-1-2013	20	11.5	363994.3	2197737	1
41	25-1-2013 13:00	25-1-2013 12:00	25-1-2013	20	12	363994.8	2197698	1
41	25-1-2013 13:30	25-1-2013 12:30	25-1-2013	20	12.5	364047.2	2197704	1
41	25-1-2013 14:00	25-1-2013 13:00	25-1-2013	20	13	364064.1	2197713	1
41	25-1-2013 14:30	25-1-2013 13:30	25-1-2013	20	13.5	364118.4	2197690	1
41	25-1-2013 15:00	25-1-2013 14:00	25-1-2013	20	14	364062.1	2197698	1
41	25-1-2013 15:30	25-1-2013 14:30	25-1-2013	20	14.5	364027.5	2197715	1
41	25-1-2013 16:00	25-1-2013 15:00	25-1-2013	20	15	364019.8	2197721	1
41	25-1-2013 16:30	25-1-2013 15:30	25-1-2013	20	15.5	363731.2	2197528	1
41	25-1-2013 17:00	25-1-2013 16:00	25-1-2013	20	16	363758.1	2197544	1
41	25-1-2013 17:30	25-1-2013 16:30	25-1-2013	20	16.5	363758.7	2197588	1
41	25-1-2013 18:00	25-1-2013 17:00	25-1-2013	20	17	363771.3	2197610	1
41	25-1-2013 18:30	25-1-2013 17:30	25-1-2013	20	17.5	363900.9	2197458	1
41	25-1-2013 19:00	25-1-2013 18:00	25-1-2013	20	18	363906.1	2197448	1
41	25-1-2013 19:30	25-1-2013 18:30	25-1-2013	20	18.5	363892.7	2197279	1
41	25-1-2013 20:00	25-1-2013 19:00	25-1-2013	20	19	363877.3	2197254	1
41	25-1-2013 20:30	25-1-2013 19:30	25-1-2013	20	19.5	363881	2197246	1
41	25-1-2013 21:00	25-1-2013 20:00	25-1-2013	20	20	363868.3	2197240	1
41	25-1-2013 21:30	25-1-2013 20:30	25-1-2013	20	20.5	363863.9	2197264	1
41	25-1-2013 22:00	25-1-2013 21:00	25-1-2013	20	21	363890.2	2197246	1
41	25-1-2013 22:30	25-1-2013 21:30	25-1-2013	20	21.5	363894.2	2197239	1
41	25-1-2013 23:00	25-1-2013 22:00	25-1-2013	20	22	363885.3	2197305	1
41	25-1-2013 23:30	25-1-2013 22:30	25-1-2013	20	22.5	364116.8	2197449	1
41	26-1-2013 00:00	25-1-2013 23:00	25-1-2013	20	23	364163.1	2197498	1
41	26-1-2013 00:00	25-1-2013 23:00	25-1-2013	19	23	364177.9	2197598	1
41	26-1-2013 00:30	25-1-2013 23:30	25-1-2013	19	23.5	364164.4	2197655	1
41	26-1-2013 01:00	26-1-2013 00:00	26-1-2013	19	0	364145.7	2197723	1
41	26-1-2013 01:30	26-1-2013 00:30	26-1-2013	19	0.5	364133.3	2197758	1
41	26-1-2013 02:00	26-1-2013 01:00	26-1-2013	19	1	364127.2	2197780	1
41	26-1-2013 02:30	26-1-2013 01:30	26-1-2013	19	1.5	364114.6	2197772	1
41	26-1-2013 03:00	26-1-2013 02:00	26-1-2013	19	2	364112.5	2197761	1
41	26-1-2013 03:30	26-1-2013 02:30	26-1-2013	19	2.5	364119.2	2197737	1
41	26-1-2013 04:00	26-1-2013 03:00	26-1-2013	19	3	364118.3	2197730	1
41	26-1-2013 04:30	26-1-2013 03:30	26-1-2013	19	3.5	364030.7	2197642	1
41	26-1-2013 05:00	26-1-2013 04:00	26-1-2013	19	4	364074.3	2197244	1
41	26-1-2013 05:30	26-1-2013 04:30	26-1-2013	19	4.5	364028.5	2197145	1
41	26-1-2013 06:00	26-1-2013 05:00	26-1-2013	19	5	364011.6	2197156	1
41	26-1-2013 06:30	26-1-2013 05:30	26-1-2013	19	5.5	363923.9	2197208	1
41	26-1-2013 07:00	26-1-2013 06:00	26-1-2013	19	6	363888.7	2197244	1
41	26-1-2013 07:30	26-1-2013 06:30	26-1-2013	19	6.5	363873	2197267	1
41	26-1-2013 08:00	26-1-2013 07:00	26-1-2013	19	7	363866.3	2197276	1
41	26-1-2013 08:30	26-1-2013 07:30	26-1-2013	19	7.5	363866.7	2197244	1
41	26-1-2013 09:00	26-1-2013 08:00	26-1-2013	19	8	364005.5	2197218	1
41	26-1-2013 09:30	26-1-2013 08:30	26-1-2013	19	8.5	363862.9	2197350	1
41	26-1-2013 10:00	26-1-2013 09:00	26-1-2013	19	9	363872.3	2197447	1
41	26-1-2013 10:30	26-1-2013 09:30	26-1-2013	19	9.5	363824.6	2197356	1
41	26-1-2013 11:00	26-1-2013 10:00	26-1-2013	19	10	364037	2197189	1
41	26-1-2013 11:30	26-1-2013 10:30	26-1-2013	19	10.5	363893.6	2197245	1
41	26-1-2013 12:00	26-1-2013 11:00	26-1-2013	19	11	363900.2	2197323	1
41	26-1-2013 12:30	26-1-2013 11:30	26-1-2013	19	11.5	364005.9	2197500	1
41	26-1-2013 13:00	26-1-2013 12:00	26-1-2013	19	12	364054.5	2197613	1
41	26-1-2013 13:30	26-1-2013 12:30	26-1-2013	19	12.5	364010.2	2197672	1
41	26-1-2013 14:00	26-1-2013 13:00	26-1-2013	19	13	364037.2	2197699	1
41	26-1-2013 14:30	26-1-2013 13:30	26-1-2013	19	13.5	364119.9	2197707	1
41	26-1-2013 15:00	26-1-2013 14:00	26-1-2013	19	14	364122.3	2197711	1
41	26-1-2013 15:30	26-1-2013 14:30	26-1-2013	19	14.5	364121.5	2197698	1
41	26-1-2013 16:00	26-1-2013 15:00	26-1-2013	19	15	364097.8	2197683	1
41	26-1-2013 16:30	26-1-2013 15:30	26-1-2013	19	15.5	364120.4	2197625	1
41	26-1-2013 17:00	26-1-2013 16:00	26-1-2013	19	16	364112.9	2197607	1
41	26-1-2013 17:30	26-1-2013 16:30	26-1-2013	19	16.5	363853.1	2197414	1
41	26-1-2013 18:00	26-1-2013 17:00	26-1-2013	19	17	363858.8	2197439	1
41	26-1-2013 18:30	26-1-2013 17:30	26-1-2013	19	17.5	363870.6	2197447	1
41	26-1-2013 19:00	26-1-2013 18:00	26-1-2013	19	18	363886.1	2197463	1
41	26-1-2013 19:30	26-1-2013 18:30	26-1-2013	19	18.5	363889.8	2197246	1
41	26-1-2013 20:00	26-1-2013 19:00	26-1-2013	19	19	363888.4	2197231	1
41	26-1-2013 20:30	26-1-2013 19:30	26-1-2013	19	19.5	363886.5	2197235	1
41	26-1-2013 21:00	26-1-2013 20:00	26-1-2013	19	20	363877.6	2197264	1
41	26-1-2013 21:30	26-1-2013 20:30	26-1-2013	19	20.5	363854.1	2197295	1
41	26-1-2013 22:00	26-1-2013 21:00	26-1-2013	19	21	363840.2	2197318	1
41	26-1-2013 22:30	26-1-2013 21:30	26-1-2013	19	21.5	363812.8	2197365	1
41	26-1-2013 23:00	26-1-2013 22:00	26-1-2013	19	22	363823.4	2197356	1
41	26-1-2013 23:30	26-1-2013 22:30	26-1-2013	19	22.5	363825	2197404	1
41	27-1-2013 00:00	26-1-2013 23:00	26-1-2013	19	23	364110.9	2197423	1
41	27-1-2013 00:00	26-1-2013 23:00	26-1-2013	18	23	364146.8	2197496	1
41	27-1-2013 00:30	26-1-2013 23:30	26-1-2013	18	23.5	364228.4	2197546	1
41	27-1-2013 01:00	27-1-2013 00:00	27-1-2013	18	0	364239.3	2197575	1
41	27-1-2013 01:30	27-1-2013 00:30	27-1-2013	18	0.5	364250.5	2197549	1
41	27-1-2013 02:00	27-1-2013 01:00	27-1-2013	18	1	364280.8	2197401	1
41	27-1-2013 02:30	27-1-2013 01:30	27-1-2013	18	1.5	364280.7	2197399	1
41	27-1-2013 03:00	27-1-2013 02:00	27-1-2013	18	2	364280.7	2197396	1
41	27-1-2013 03:30	27-1-2013 02:30	27-1-2013	18	2.5	364275.3	2197395	1
41	27-1-2013 04:00	27-1-2013 03:00	27-1-2013	18	3	364270.2	2197424	1
41	27-1-2013 04:30	27-1-2013 03:30	27-1-2013	18	3.5	364272.1	2197417	1
41	27-1-2013 05:00	27-1-2013 04:00	27-1-2013	18	4	364165.4	2197491	1
41	27-1-2013 05:30	27-1-2013 04:30	27-1-2013	18	4.5	364016.8	2197457	1
41	27-1-2013 06:00	27-1-2013 05:00	27-1-2013	18	5	363877.2	2197278	1
41	27-1-2013 06:30	27-1-2013 05:30	27-1-2013	18	5.5	363872.9	2197249	1
41	27-1-2013 07:00	27-1-2013 06:00	27-1-2013	18	6	363898.1	2197218	1
41	27-1-2013 07:30	27-1-2013 06:30	27-1-2013	18	6.5	363997.6	2197106	1
41	27-1-2013 08:00	27-1-2013 07:00	27-1-2013	18	7	364000.9	2197111	1
41	27-1-2013 08:30	27-1-2013 07:30	27-1-2013	18	7.5	364001.2	2197100	1
41	27-1-2013 09:00	27-1-2013 08:00	27-1-2013	18	8	364613.4	2197093	1
41	27-1-2013 09:30	27-1-2013 08:30	27-1-2013	18	8.5	364715	2197120	1
41	27-1-2013 10:00	27-1-2013 09:00	27-1-2013	18	9	364714.8	2197573	1
41	27-1-2013 10:30	27-1-2013 09:30	27-1-2013	18	9.5	364722.8	2197687	1
41	27-1-2013 11:00	27-1-2013 10:00	27-1-2013	18	10	364747.2	2197884	1
41	27-1-2013 11:30	27-1-2013 10:30	27-1-2013	18	10.5	364714.7	2197908	1
41	27-1-2013 12:00	27-1-2013 11:00	27-1-2013	18	11	364715.4	2197911	1
41	27-1-2013 12:30	27-1-2013 11:30	27-1-2013	18	11.5	364712.1	2197900	1
41	27-1-2013 13:00	27-1-2013 12:00	27-1-2013	18	12	364513.3	2197775	1
41	27-1-2013 13:30	27-1-2013 12:30	27-1-2013	18	12.5	364461	2197513	1
41	27-1-2013 14:00	27-1-2013 13:00	27-1-2013	18	13	364411.6	2197597	1
41	27-1-2013 14:30	27-1-2013 13:30	27-1-2013	18	13.5	364273.2	2197393	1
41	27-1-2013 15:00	27-1-2013 14:00	27-1-2013	18	14	364281.5	2197341	1
41	27-1-2013 15:30	27-1-2013 14:30	27-1-2013	18	14.5	364283.2	2197353	1
41	27-1-2013 16:00	27-1-2013 15:00	27-1-2013	18	15	364285.2	2197350	1
41	27-1-2013 16:30	27-1-2013 15:30	27-1-2013	18	15.5	364286.2	2197347	1
41	27-1-2013 17:00	27-1-2013 16:00	27-1-2013	18	16	364265.4	2197373	1
41	27-1-2013 17:30	27-1-2013 16:30	27-1-2013	18	16.5	364152.4	2197372	1
41	27-1-2013 18:00	27-1-2013 17:00	27-1-2013	18	17	364085.5	2197378	1
41	27-1-2013 18:30	27-1-2013 17:30	27-1-2013	18	17.5	363895.4	2197260	1
41	27-1-2013 19:00	27-1-2013 18:00	27-1-2013	18	18	363897.2	2197262	1
41	27-1-2013 19:30	27-1-2013 18:30	27-1-2013	18	18.5	363866.1	2197260	1
41	27-1-2013 20:00	27-1-2013 19:00	27-1-2013	18	19	363978.2	2197191	1
41	27-1-2013 20:30	27-1-2013 19:30	27-1-2013	18	19.5	363902	2197222	1
41	27-1-2013 21:00	27-1-2013 20:00	27-1-2013	18	20	363890.3	2197254	1
41	27-1-2013 21:30	27-1-2013 20:30	27-1-2013	18	20.5	363861.6	2197292	1
41	27-1-2013 22:00	27-1-2013 21:00	27-1-2013	18	21	363860.8	2197295	1
41	27-1-2013 22:30	27-1-2013 21:30	27-1-2013	18	21.5	363821.2	2197350	1
41	27-1-2013 23:00	27-1-2013 22:00	27-1-2013	18	22	363810.3	2197302	1
41	27-1-2013 23:30	27-1-2013 22:30	27-1-2013	18	22.5	363845	2197269	1
41	28-1-2013 00:00	27-1-2013 23:00	27-1-2013	18	23	363867.1	2197310	1
41	28-1-2013 00:00	27-1-2013 23:00	27-1-2013	17	23	363921.8	2197328	1
41	28-1-2013 00:30	27-1-2013 23:30	27-1-2013	17	23.5	364126.3	2197470	1
41	28-1-2013 01:00	28-1-2013 00:00	28-1-2013	17	0	364211.6	2197531	1
41	28-1-2013 01:30	28-1-2013 00:30	28-1-2013	17	0.5	364247.8	2197535	1
41	28-1-2013 02:00	28-1-2013 01:00	28-1-2013	17	1	364252.3	2197529	1
41	28-1-2013 02:30	28-1-2013 01:30	28-1-2013	17	1.5	364255.5	2197524	1
41	28-1-2013 03:00	28-1-2013 02:00	28-1-2013	17	2	364257.2	2197534	1
41	28-1-2013 03:30	28-1-2013 02:30	28-1-2013	17	2.5	364257.5	2197534	1
41	28-1-2013 04:00	28-1-2013 03:00	28-1-2013	17	3	364257.7	2197538	1
41	28-1-2013 04:30	28-1-2013 03:30	28-1-2013	17	3.5	364257.3	2197547	1
41	28-1-2013 05:00	28-1-2013 04:00	28-1-2013	17	4	364257.1	2197531	1
41	28-1-2013 05:30	28-1-2013 04:30	28-1-2013	17	4.5	364257.7	2197531	1
41	28-1-2013 06:00	28-1-2013 05:00	28-1-2013	17	5	364161	2197502	1
41	28-1-2013 06:30	28-1-2013 05:30	28-1-2013	17	5.5	363880.2	2197307	1
41	28-1-2013 07:00	28-1-2013 06:00	28-1-2013	17	6	363885.5	2197239	1
41	28-1-2013 07:30	28-1-2013 06:30	28-1-2013	17	6.5	363978.4	2197167	1
41	28-1-2013 08:00	28-1-2013 07:00	28-1-2013	17	7	363910.4	2197179	1
41	28-1-2013 08:30	28-1-2013 07:30	28-1-2013	17	7.5	363910	2197226	1
41	28-1-2013 09:00	28-1-2013 08:00	28-1-2013	17	8	363868.7	2197430	1
41	28-1-2013 09:30	28-1-2013 08:30	28-1-2013	17	8.5	363969.2	2197471	1
41	28-1-2013 10:00	28-1-2013 09:00	28-1-2013	17	9	363976.9	2197518	1
41	28-1-2013 10:30	28-1-2013 09:30	28-1-2013	17	9.5	363834.2	2197348	1
41	28-1-2013 11:00	28-1-2013 10:00	28-1-2013	17	10	363852.6	2197337	1
41	28-1-2013 11:30	28-1-2013 10:30	28-1-2013	17	10.5	363861.3	2197325	1
41	28-1-2013 12:00	28-1-2013 11:00	28-1-2013	17	11	363945.8	2197352	1
41	28-1-2013 12:30	28-1-2013 11:30	28-1-2013	17	11.5	363996.1	2197424	1
41	28-1-2013 13:00	28-1-2013 12:00	28-1-2013	17	12	364001.2	2197502	1
41	28-1-2013 13:30	28-1-2013 12:30	28-1-2013	17	12.5	364041.4	2197635	1
41	28-1-2013 14:00	28-1-2013 13:00	28-1-2013	17	13	364034.2	2197686	1
41	28-1-2013 14:30	28-1-2013 13:30	28-1-2013	17	13.5	364266.7	2197382	1
41	28-1-2013 15:00	28-1-2013 14:00	28-1-2013	17	14	364277.1	2197391	1
41	28-1-2013 15:30	28-1-2013 14:30	28-1-2013	17	14.5	364280.8	2197386	1
41	28-1-2013 16:00	28-1-2013 15:00	28-1-2013	17	15	364280.3	2197385	1
41	28-1-2013 16:30	28-1-2013 15:30	28-1-2013	17	15.5	364275.6	2197431	1
41	28-1-2013 17:00	28-1-2013 16:00	28-1-2013	17	16	364268.7	2197420	1
41	28-1-2013 17:30	28-1-2013 16:30	28-1-2013	17	16.5	364109.2	2197689	1
41	28-1-2013 18:00	28-1-2013 17:00	28-1-2013	17	17	364223.5	2197392	1
41	28-1-2013 18:30	28-1-2013 17:30	28-1-2013	17	17.5	364181.4	2197239	1
41	28-1-2013 19:00	28-1-2013 18:00	28-1-2013	17	18	364028	2197183	1
41	28-1-2013 19:30	28-1-2013 18:30	28-1-2013	17	18.5	363977.4	2197190	1
41	28-1-2013 20:00	28-1-2013 19:00	28-1-2013	17	19	363890.7	2197233	1
41	28-1-2013 20:30	28-1-2013 19:30	28-1-2013	17	19.5	363888.3	2197245	1
41	28-1-2013 21:00	28-1-2013 20:00	28-1-2013	17	20	363880.6	2197202	1
41	28-1-2013 21:30	28-1-2013 20:30	28-1-2013	17	20.5	364178.4	2196195	1
41	28-1-2013 22:00	28-1-2013 21:00	28-1-2013	17	21	364183.5	2196190	1
41	28-1-2013 22:30	28-1-2013 21:30	28-1-2013	17	21.5	364191.6	2196199	1
41	28-1-2013 23:00	28-1-2013 22:00	28-1-2013	17	22	363840.1	2197234	1
41	28-1-2013 23:30	28-1-2013 22:30	28-1-2013	17	22.5	363826.2	2197255	1
41	29-1-2013 00:00	28-1-2013 23:00	28-1-2013	17	23	363842.2	2197255	1
41	29-1-2013 00:00	28-1-2013 23:00	28-1-2013	16	23	363861.3	2197252	1
41	29-1-2013 00:30	28-1-2013 23:30	28-1-2013	16	23.5	363883.1	2197292	1
41	29-1-2013 01:00	29-1-2013 00:00	29-1-2013	16	0	364096.7	2197523	1
41	29-1-2013 01:30	29-1-2013 00:30	29-1-2013	16	0.5	364223.2	2197550	1
41	29-1-2013 02:00	29-1-2013 01:00	29-1-2013	16	1	364246.1	2197545	1
41	29-1-2013 02:30	29-1-2013 01:30	29-1-2013	16	1.5	364247.5	2197572	1
41	29-1-2013 03:00	29-1-2013 02:00	29-1-2013	16	2	364254.2	2197558	1
41	29-1-2013 03:30	29-1-2013 02:30	29-1-2013	16	2.5	364257.6	2197562	1
41	29-1-2013 04:00	29-1-2013 03:00	29-1-2013	16	3	364259.3	2197551	1
41	29-1-2013 04:30	29-1-2013 03:30	29-1-2013	16	3.5	364260.7	2197574	1
41	29-1-2013 05:00	29-1-2013 04:00	29-1-2013	16	4	364241.5	2197581	1
41	29-1-2013 05:30	29-1-2013 04:30	29-1-2013	16	4.5	364233.8	2197620	1
41	29-1-2013 06:00	29-1-2013 05:00	29-1-2013	16	5	364236	2197557	1
41	29-1-2013 06:30	29-1-2013 05:30	29-1-2013	16	5.5	364186.9	2197501	1
41	29-1-2013 07:00	29-1-2013 06:00	29-1-2013	16	6	363900.5	2197306	1
41	29-1-2013 07:30	29-1-2013 06:30	29-1-2013	16	6.5	363891.8	2197235	1
41	29-1-2013 08:00	29-1-2013 07:00	29-1-2013	16	7	363884.6	2197249	1
41	29-1-2013 08:30	29-1-2013 07:30	29-1-2013	16	7.5	363872	2197244	1
41	29-1-2013 09:00	29-1-2013 08:00	29-1-2013	16	8	363880.9	2197248	1
41	29-1-2013 09:30	29-1-2013 08:30	29-1-2013	16	8.5	363883.6	2197252	1
41	29-1-2013 10:00	29-1-2013 09:00	29-1-2013	16	9	363882.2	2197255	1
41	29-1-2013 10:30	29-1-2013 09:30	29-1-2013	16	9.5	363884.3	2197251	1
41	29-1-2013 11:00	29-1-2013 10:00	29-1-2013	16	10	363890	2197253	1
41	29-1-2013 11:30	29-1-2013 10:30	29-1-2013	16	10.5	363959.6	2197321	1
41	29-1-2013 12:00	29-1-2013 11:00	29-1-2013	16	11	363945.9	2197308	1
41	29-1-2013 12:30	29-1-2013 11:30	29-1-2013	16	11.5	363922.2	2197303	1
41	29-1-2013 13:00	29-1-2013 12:00	29-1-2013	16	12	363928.3	2197310	1
41	29-1-2013 13:30	29-1-2013 12:30	29-1-2013	16	12.5	363992.8	2197520	1
41	29-1-2013 14:00	29-1-2013 13:00	29-1-2013	16	13	364094.2	2197585	1
41	29-1-2013 14:30	29-1-2013 13:30	29-1-2013	16	13.5	364113.5	2197668	1
41	29-1-2013 15:00	29-1-2013 14:00	29-1-2013	16	14	364262.4	2197388	1
41	29-1-2013 15:30	29-1-2013 14:30	29-1-2013	16	14.5	364283.7	2197354	1
41	29-1-2013 16:00	29-1-2013 15:00	29-1-2013	16	15	364286.9	2197360	1
41	29-1-2013 16:30	29-1-2013 15:30	29-1-2013	16	15.5	364287.5	2197370	1
41	29-1-2013 17:00	29-1-2013 16:00	29-1-2013	16	16	364281	2197386	1
41	29-1-2013 17:30	29-1-2013 16:30	29-1-2013	16	16.5	364288.8	2197355	1
